DataSet,PubID,TrialID,TrtID,IFN,VarName,Varvalue,VarUnits,N,SE,SD
NRC2019,131,-,459,6-02-632,Dietary_inclusion,1.28,%DM,-,-,-
NRC2019,131,-,459,6-06-098,Dietary_inclusion,0.33,%DM,-,-,-
NRC2019,131,-,459,6-02-756,Dietary_inclusion,0.17,%DM,-,-,-
NRC2019,131,-,459,Se100,Dietary_inclusion,0.06,%DM,-,-,-
NRC2019,131,-,459,TMSalt,Dietary_inclusion,0.43,%DM,-,-,-
NRC2019,131,-,459,vmix94,Dietary_inclusion,0.07,%DM,-,-,-
NRC2019,132,-,460,3-02-265,IngredientName,"Alfalfa silage",-,-,-,-
NRC2019,132,-,460,3-28-248,IngredientName,"Corn silage",-,-,-,-
NRC2019,132,-,460,4-02-854,IngredientName,"Ground shelled corn",-,-,-,-
NRC2019,132,-,460,5-20-638,IngredientName,"Soybean meal, 49% CP",-,-,-,-
NRC2019,132,-,460,6-04-272,IngredientName,"Sodium bicarbonate",-,-,-,-
NRC2019,132,-,460,6-04-152,IngredientName,"Sodium chloride",-,-,-,-
NRC2019,132,-,460,6-01-080,IngredientName,"Dicalcium phosphate",-,-,-,-
NRC2019,132,-,460,6-02-632,IngredientName,Limestone,-,-,-,-
NRC2019,132,-,460,vit/min,IngredientName,"Mineral & Vitamin mix",-,-,-,-
NRC2019,132,-,460,6-02-756,IngredientName,"Magnesium oxide",-,-,-,-
NRC2019,132,-,460,6-04-292,IngredientName,"Sodium sulfate",-,-,-,-
NRC2019,132,-,460,3-02-265,Dietary_inclusion,23,%DM,-,-,-
NRC2019,132,-,460,3-28-248,Dietary_inclusion,23,%DM,-,-,-
NRC2019,132,-,460,4-02-854,Dietary_inclusion,40.32,%DM,-,-,-
NRC2019,132,-,460,5-20-638,Dietary_inclusion,10.5,%DM,-,-,-
NRC2019,132,-,460,6-04-272,Dietary_inclusion,1,%DM,-,-,-
NRC2019,132,-,460,6-04-152,Dietary_inclusion,0.25,%DM,-,-,-
NRC2019,132,-,460,6-01-080,Dietary_inclusion,0.5,%DM,-,-,-
NRC2019,132,-,460,6-02-632,Dietary_inclusion,0.63,%DM,-,-,-
NRC2019,132,-,460,vit/min,Dietary_inclusion,0.25,%DM,-,-,-
NRC2019,132,-,460,6-02-756,Dietary_inclusion,0.2,%DM,-,-,-
NRC2019,132,-,460,6-04-292,Dietary_inclusion,0.35,%DM,-,-,-
NRC2019,132,-,460,3-02-265,CP,23.4,%DM,-,-,-
NRC2019,132,-,460,3-28-248,CP,8,%DM,-,-,-
NRC2019,132,-,460,3-02-265,NDF,37.5,%DM,-,-,-
NRC2019,132,-,460,3-28-248,NDF,38.2,%DM,-,-,-
NRC2019,132,-,460,3-02-265,ADF,29.8,%DM,-,-,-
NRC2019,132,-,460,3-28-248,ADF,22,%DM,-,-,-
NRC2019,132,-,461,3-02-265,IngredientName,"Alfalfa silage",-,-,-,-
NRC2019,132,-,461,3-28-248,IngredientName,"Corn silage",-,-,-,-
NRC2019,132,-,461,1-04-560,IngredientName,"Soyhulls, pelleted",-,-,-,-
NRC2019,132,-,461,4-02-854,IngredientName,"Ground shelled corn",-,-,-,-
NRC2019,132,-,461,5-20-638,IngredientName,"Soybean meal, 49% CP",-,-,-,-
NRC2019,132,-,461,6-04-272,IngredientName,"Sodium bicarbonate",-,-,-,-
NRC2019,132,-,461,6-04-152,IngredientName,"Sodium chloride",-,-,-,-
NRC2019,132,-,461,6-01-080,IngredientName,"Dicalcium phosphate",-,-,-,-
NRC2019,132,-,461,6-02-632,IngredientName,Limestone,-,-,-,-
NRC2019,132,-,461,vit/min,IngredientName,"Mineral & Vitamin mix",-,-,-,-
NRC2019,132,-,461,6-02-756,IngredientName,"Magnesium oxide",-,-,-,-
NRC2019,132,-,461,6-04-292,IngredientName,"Sodium sulfate",-,-,-,-
NRC2019,132,-,461,3-02-265,Dietary_inclusion,23,%DM,-,-,-
NRC2019,132,-,461,3-28-248,Dietary_inclusion,23,%DM,-,-,-
NRC2019,132,-,461,1-04-560,Dietary_inclusion,10,%DM,-,-,-
NRC2019,132,-,461,4-02-854,Dietary_inclusion,30.48,%DM,-,-,-
NRC2019,132,-,461,5-20-638,Dietary_inclusion,10.3,%DM,-,-,-
NRC2019,132,-,461,6-04-272,Dietary_inclusion,1,%DM,-,-,-
NRC2019,132,-,461,6-04-152,Dietary_inclusion,0.25,%DM,-,-,-
NRC2019,132,-,461,6-01-080,Dietary_inclusion,0.6,%DM,-,-,-
NRC2019,132,-,461,6-02-632,Dietary_inclusion,0.55,%DM,-,-,-
NRC2019,132,-,461,vit/min,Dietary_inclusion,0.25,%DM,-,-,-
NRC2019,132,-,461,6-02-756,Dietary_inclusion,0.2,%DM,-,-,-
NRC2019,132,-,461,6-04-292,Dietary_inclusion,0.37,%DM,-,-,-
NRC2019,132,-,461,3-02-265,CP,23.4,%DM,-,-,-
NRC2019,132,-,461,3-28-248,CP,8,%DM,-,-,-
NRC2019,132,-,461,1-04-560,CP,11.9,%DM,-,-,-
NRC2019,132,-,461,3-02-265,NDF,37.5,%DM,-,-,-
NRC2019,132,-,461,3-28-248,NDF,38.2,%DM,-,-,-
NRC2019,132,-,461,1-04-560,NDF,67.2,%DM,-,-,-
NRC2019,132,-,461,3-02-265,ADF,29.8,%DM,-,-,-
NRC2019,132,-,461,3-28-248,ADF,22,%DM,-,-,-
NRC2019,132,-,461,1-04-560,ADF,46.9,%DM,-,-,-
NRC2019,132,-,462,3-02-265,IngredientName,"Alfalfa silage",-,-,-,-
NRC2019,132,-,462,3-28-248,IngredientName,"Corn silage",-,-,-,-
NRC2019,132,-,462,1-04-560,IngredientName,"Soyhulls, pelleted",-,-,-,-
NRC2019,132,-,462,4-02-854,IngredientName,"Ground shelled corn",-,-,-,-
NRC2019,132,-,462,5-20-638,IngredientName,"Soybean meal, 49% CP",-,-,-,-
NRC2019,132,-,462,6-04-272,IngredientName,"Sodium bicarbonate",-,-,-,-
NRC2019,132,-,462,6-04-152,IngredientName,"Sodium chloride",-,-,-,-
NRC2019,132,-,462,6-01-080,IngredientName,"Dicalcium phosphate",-,-,-,-
NRC2019,132,-,462,6-02-632,IngredientName,Limestone,-,-,-,-
NRC2019,132,-,462,vit/min,IngredientName,"Mineral & Vitamin mix",-,-,-,-
NRC2019,132,-,462,6-02-756,IngredientName,"Magnesium oxide",-,-,-,-
NRC2019,132,-,462,6-04-292,IngredientName,"Sodium sulfate",-,-,-,-
NRC2019,132,-,462,3-02-265,Dietary_inclusion,23,%DM,-,-,-
NRC2019,132,-,462,3-28-248,Dietary_inclusion,23,%DM,-,-,-
NRC2019,132,-,462,1-04-560,Dietary_inclusion,20,%DM,-,-,-
NRC2019,132,-,462,4-02-854,Dietary_inclusion,20.75,%DM,-,-,-
NRC2019,132,-,462,5-20-638,Dietary_inclusion,10.25,%DM,-,-,-
NRC2019,132,-,462,6-04-272,Dietary_inclusion,1,%DM,-,-,-
NRC2019,132,-,462,6-04-152,Dietary_inclusion,0.25,%DM,-,-,-
NRC2019,132,-,462,6-01-080,Dietary_inclusion,0.7,%DM,-,-,-
NRC2019,132,-,462,6-02-632,Dietary_inclusion,0.22,%DM,-,-,-
NRC2019,132,-,462,vit/min,Dietary_inclusion,0.25,%DM,-,-,-
NRC2019,132,-,462,6-02-756,Dietary_inclusion,0.18,%DM,-,-,-
NRC2019,132,-,462,6-04-292,Dietary_inclusion,0.4,%DM,-,-,-
NRC2019,132,-,462,3-02-265,CP,23.4,%DM,-,-,-
NRC2019,132,-,462,3-28-248,CP,8,%DM,-,-,-
NRC2019,132,-,462,1-04-560,CP,11.9,%DM,-,-,-
NRC2019,132,-,462,3-02-265,NDF,37.5,%DM,-,-,-
NRC2019,132,-,462,3-28-248,NDF,38.2,%DM,-,-,-
NRC2019,132,-,462,1-04-560,NDF,67.2,%DM,-,-,-
NRC2019,132,-,462,3-02-265,ADF,29.8,%DM,-,-,-
NRC2019,132,-,462,3-28-248,ADF,22,%DM,-,-,-
NRC2019,132,-,462,1-04-560,ADF,46.9,%DM,-,-,-
NRC2019,132,-,463,3-02-265,IngredientName,"Alfalfa silage",-,-,-,-
NRC2019,132,-,463,3-28-248,IngredientName,"Corn silage",-,-,-,-
NRC2019,132,-,463,1-04-560,IngredientName,"Soyhulls, pelleted",-,-,-,-
NRC2019,132,-,463,4-02-854,IngredientName,"Ground shelled corn",-,-,-,-
NRC2019,132,-,463,5-20-638,IngredientName,"Soybean meal, 49% CP",-,-,-,-
NRC2019,132,-,463,6-04-272,IngredientName,"Sodium bicarbonate",-,-,-,-
NRC2019,132,-,463,6-04-152,IngredientName,"Sodium chloride",-,-,-,-
NRC2019,132,-,463,6-01-080,IngredientName,"Dicalcium phosphate",-,-,-,-
NRC2019,132,-,463,vit/min,IngredientName,"Mineral & Vitamin mix",-,-,-,-
NRC2019,132,-,463,6-02-756,IngredientName,"Magnesium oxide",-,-,-,-
NRC2019,132,-,463,6-04-292,IngredientName,"Sodium sulfate",-,-,-,-
NRC2019,132,-,463,3-02-265,Dietary_inclusion,23,%DM,-,-,-
NRC2019,132,-,463,3-28-248,Dietary_inclusion,23,%DM,-,-,-
NRC2019,132,-,463,1-04-560,Dietary_inclusion,30,%DM,-,-,-
NRC2019,132,-,463,4-02-854,Dietary_inclusion,10.88,%DM,-,-,-
NRC2019,132,-,463,5-20-638,Dietary_inclusion,10.25,%DM,-,-,-
NRC2019,132,-,463,6-04-272,Dietary_inclusion,1,%DM,-,-,-
NRC2019,132,-,463,6-04-152,Dietary_inclusion,0.25,%DM,-,-,-
NRC2019,132,-,463,6-01-080,Dietary_inclusion,0.8,%DM,-,-,-
NRC2019,132,-,463,vit/min,Dietary_inclusion,0.25,%DM,-,-,-
NRC2019,132,-,463,6-02-756,Dietary_inclusion,0.15,%DM,-,-,-
NRC2019,132,-,463,6-04-292,Dietary_inclusion,0.42,%DM,-,-,-
NRC2019,132,-,463,3-02-265,CP,23.4,%DM,-,-,-
NRC2019,132,-,463,3-28-248,CP,8,%DM,-,-,-
NRC2019,132,-,463,1-04-560,CP,11.9,%DM,-,-,-
NRC2019,132,-,463,3-02-265,NDF,37.5,%DM,-,-,-
NRC2019,132,-,463,3-28-248,NDF,38.2,%DM,-,-,-
NRC2019,132,-,463,1-04-560,NDF,67.2,%DM,-,-,-
NRC2019,132,-,463,3-02-265,ADF,29.8,%DM,-,-,-
NRC2019,132,-,463,3-28-248,ADF,22,%DM,-,-,-
NRC2019,132,-,463,1-04-560,ADF,46.9,%DM,-,-,-
NRC2019,132,-,464,3-02-265,IngredientName,"Alfalfa silage",-,-,-,-
NRC2019,132,-,464,3-28-248,IngredientName,"Corn silage",-,-,-,-
NRC2019,132,-,464,1-04-560,IngredientName,"Soyhulls, pelleted",-,-,-,-
NRC2019,132,-,464,4-02-854,IngredientName,"Ground shelled corn",-,-,-,-
NRC2019,132,-,464,5-20-638,IngredientName,"Soybean meal, 49% CP",-,-,-,-
NRC2019,132,-,464,6-04-272,IngredientName,"Sodium bicarbonate",-,-,-,-
NRC2019,132,-,464,6-04-152,IngredientName,"Sodium chloride",-,-,-,-
NRC2019,132,-,464,6-01-080,IngredientName,"Dicalcium phosphate",-,-,-,-
NRC2019,132,-,464,vit/min,IngredientName,"Mineral & Vitamin mix",-,-,-,-
NRC2019,132,-,464,6-02-756,IngredientName,"Magnesium oxide",-,-,-,-
NRC2019,132,-,464,6-04-292,IngredientName,"Sodium sulfate",-,-,-,-
NRC2019,132,-,464,3-02-265,Dietary_inclusion,23,%DM,-,-,-
NRC2019,132,-,464,3-28-248,Dietary_inclusion,23,%DM,-,-,-
NRC2019,132,-,464,1-04-560,Dietary_inclusion,40,%DM,-,-,-
NRC2019,132,-,464,4-02-854,Dietary_inclusion,1,%DM,-,-,-
NRC2019,132,-,464,5-20-638,Dietary_inclusion,10,%DM,-,-,-
NRC2019,132,-,464,6-04-272,Dietary_inclusion,1,%DM,-,-,-
NRC2019,132,-,464,6-04-152,Dietary_inclusion,0.25,%DM,-,-,-
NRC2019,132,-,464,6-01-080,Dietary_inclusion,0.9,%DM,-,-,-
NRC2019,132,-,464,vit/min,Dietary_inclusion,0.25,%DM,-,-,-
NRC2019,132,-,464,6-02-756,Dietary_inclusion,0.15,%DM,-,-,-
NRC2019,132,-,464,6-04-292,Dietary_inclusion,0.45,%DM,-,-,-
NRC2019,132,-,464,3-02-265,CP,23.4,%DM,-,-,-
NRC2019,132,-,464,3-28-248,CP,8,%DM,-,-,-
NRC2019,132,-,464,1-04-560,CP,11.9,%DM,-,-,-
NRC2019,132,-,464,3-02-265,NDF,37.5,%DM,-,-,-
NRC2019,132,-,464,3-28-248,NDF,38.2,%DM,-,-,-
NRC2019,132,-,464,1-04-560,NDF,67.2,%DM,-,-,-
NRC2019,132,-,464,3-02-265,ADF,29.8,%DM,-,-,-
NRC2019,132,-,464,3-28-248,ADF,22,%DM,-,-,-
NRC2019,132,-,464,1-04-560,ADF,46.9,%DM,-,-,-
NRC2019,133,-,465,3-00-512,IngredientName,"Barley silage",-,-,-,-
NRC2019,133,-,465,3-02-266,IngredientName,"Alfalfa haylage",-,-,-,-
NRC2019,133,-,465,1-02-277,IngredientName,"Alfalfa chopped hay",-,-,-,-
NRC2019,133,-,465,4-00-528,IngredientName,"Barley, steam-rolled",-,-,-,-
NRC2019,133,-,465,5-28-242,IngredientName,"Corn gluten meal",-,-,-,-
NRC2019,133,-,465,5-26-006,IngredientName,"Blood meal",-,-,-,-
NRC2019,133,-,465,5-20-638,IngredientName,"Soybean meal",-,-,-,-
NRC2019,133,-,465,5-03-870,IngredientName,"Canola meal",-,-,-,-
NRC2019,133,-,465,5-05-070,IngredientName,Urea,-,-,-,-
NRC2019,133,-,465,4-00-668,IngredientName,"Molasses, beet",-,-,-,-
NRC2019,133,-,465,6-01-069,IngredientName,"Calcium carbonate",-,-,-,-
NRC2019,133,-,465,6-01-080,IngredientName,"Dicalcium phosphorus",-,-,-,-
NRC2019,133,-,465,6-01-082,IngredientName,Monophosphorus,-,-,-,-
NRC2019,133,-,465,vit/min,IngredientName,"Vitamin-mineral mix",-,-,-,-
NRC2019,133,-,465,3-00-512,Dietary_inclusion,30.5,%DM,-,-,-
NRC2019,133,-,465,3-02-266,Dietary_inclusion,8.1,%DM,-,-,-
NRC2019,133,-,465,1-02-277,Dietary_inclusion,8.1,%DM,-,-,-
NRC2019,133,-,465,4-00-528,Dietary_inclusion,42.5,%DM,-,-,-
NRC2019,133,-,465,5-28-242,Dietary_inclusion,2.44,%DM,-,-,-
NRC2019,133,-,465,5-26-006,Dietary_inclusion,0.81,%DM,-,-,-
NRC2019,133,-,465,5-20-638,Dietary_inclusion,2.64,%DM,-,-,-
NRC2019,133,-,465,5-03-870,Dietary_inclusion,0.18,%DM,-,-,-
NRC2019,133,-,465,5-05-070,Dietary_inclusion,0.33,%DM,-,-,-
NRC2019,133,-,465,4-00-668,Dietary_inclusion,0.2,%DM,-,-,-
NRC2019,133,-,465,6-01-069,Dietary_inclusion,0.81,%DM,-,-,-
NRC2019,133,-,465,6-01-080,Dietary_inclusion,0.41,%DM,-,-,-
NRC2019,133,-,465,6-01-082,Dietary_inclusion,0.08,%DM,-,-,-
NRC2019,133,-,465,vit/min,Dietary_inclusion,2.24,%DM,-,-,-
NRC2019,133,-,466,3-00-512,IngredientName,"Barley silage",-,-,-,-
NRC2019,133,-,466,3-02-266,IngredientName,"Alfalfa haylage",-,-,-,-
NRC2019,133,-,466,1-02-277,IngredientName,"Alfalfa chopped hay",-,-,-,-
NRC2019,133,-,466,4-00-528,IngredientName,"Barley, steam-rolled",-,-,-,-
NRC2019,133,-,466,5-28-242,IngredientName,"Corn gluten meal",-,-,-,-
NRC2019,133,-,466,5-26-006,IngredientName,"Blood meal",-,-,-,-
NRC2019,133,-,466,5-20-638,IngredientName,"Soybean meal",-,-,-,-
NRC2019,133,-,466,5-03-870,IngredientName,"Canola meal",-,-,-,-
NRC2019,133,-,466,5-05-070,IngredientName,Urea,-,-,-,-
NRC2019,133,-,466,4-00-668,IngredientName,"Molasses, beet",-,-,-,-
NRC2019,133,-,466,6-01-069,IngredientName,"Calcium carbonate",-,-,-,-
NRC2019,133,-,466,6-01-080,IngredientName,"Dicalcium phosphorus",-,-,-,-
NRC2019,133,-,466,6-01-082,IngredientName,Monophosphorus,-,-,-,-
NRC2019,133,-,466,vit/min,IngredientName,"Vitamin-mineral mix",-,-,-,-
NRC2019,133,-,466,3-00-512,Dietary_inclusion,30.5,%DM,-,-,-
NRC2019,133,-,466,3-02-266,Dietary_inclusion,8.1,%DM,-,-,-
NRC2019,133,-,466,1-02-277,Dietary_inclusion,8.1,%DM,-,-,-
NRC2019,133,-,466,4-00-528,Dietary_inclusion,42.5,%DM,-,-,-
NRC2019,133,-,466,5-28-242,Dietary_inclusion,2.44,%DM,-,-,-
NRC2019,133,-,466,5-26-006,Dietary_inclusion,0.81,%DM,-,-,-
NRC2019,133,-,466,5-20-638,Dietary_inclusion,2.64,%DM,-,-,-
NRC2019,133,-,466,5-03-870,Dietary_inclusion,0.18,%DM,-,-,-
NRC2019,133,-,466,5-05-070,Dietary_inclusion,0.33,%DM,-,-,-
NRC2019,133,-,466,4-00-668,Dietary_inclusion,0.2,%DM,-,-,-
NRC2019,133,-,466,6-01-069,Dietary_inclusion,0.81,%DM,-,-,-
NRC2019,133,-,466,6-01-080,Dietary_inclusion,0.41,%DM,-,-,-
NRC2019,133,-,466,6-01-082,Dietary_inclusion,0.08,%DM,-,-,-
NRC2019,133,-,466,vit/min,Dietary_inclusion,2.24,%DM,-,-,-
NRC2019,133,-,467,3-00-512,IngredientName,"Barley silage",-,-,-,-
NRC2019,133,-,467,3-02-266,IngredientName,"Alfalfa haylage",-,-,-,-
NRC2019,133,-,467,1-02-277,IngredientName,"Alfalfa chopped hay",-,-,-,-
NRC2019,133,-,467,4-00-528,IngredientName,"Barley, steam-rolled",-,-,-,-
NRC2019,133,-,467,5-28-242,IngredientName,"Corn gluten meal",-,-,-,-
NRC2019,133,-,467,5-26-006,IngredientName,"Blood meal",-,-,-,-
NRC2019,133,-,467,5-20-638,IngredientName,"Soybean meal",-,-,-,-
NRC2019,133,-,467,5-03-870,IngredientName,"Canola meal",-,-,-,-
NRC2019,133,-,467,5-05-070,IngredientName,Urea,-,-,-,-
NRC2019,133,-,467,4-00-668,IngredientName,"Molasses, beet",-,-,-,-
NRC2019,133,-,467,6-01-069,IngredientName,"Calcium carbonate",-,-,-,-
NRC2019,133,-,467,6-01-080,IngredientName,"Dicalcium phosphorus",-,-,-,-
NRC2019,133,-,467,6-01-082,IngredientName,Monophosphorus,-,-,-,-
NRC2019,133,-,467,vit/min,IngredientName,"Vitamin-mineral mix",-,-,-,-
NRC2019,133,-,467,3-00-512,Dietary_inclusion,30.5,%DM,-,-,-
NRC2019,133,-,467,3-02-266,Dietary_inclusion,8.1,%DM,-,-,-
NRC2019,133,-,467,1-02-277,Dietary_inclusion,8.1,%DM,-,-,-
NRC2019,133,-,467,4-00-528,Dietary_inclusion,42.5,%DM,-,-,-
NRC2019,133,-,467,5-28-242,Dietary_inclusion,2.44,%DM,-,-,-
NRC2019,133,-,467,5-26-006,Dietary_inclusion,0.81,%DM,-,-,-
NRC2019,133,-,467,5-20-638,Dietary_inclusion,2.64,%DM,-,-,-
NRC2019,133,-,467,5-03-870,Dietary_inclusion,0.18,%DM,-,-,-
NRC2019,133,-,467,5-05-070,Dietary_inclusion,0.33,%DM,-,-,-
NRC2019,133,-,467,4-00-668,Dietary_inclusion,0.2,%DM,-,-,-
NRC2019,133,-,467,6-01-069,Dietary_inclusion,0.81,%DM,-,-,-
NRC2019,133,-,467,6-01-080,Dietary_inclusion,0.41,%DM,-,-,-
NRC2019,133,-,467,6-01-082,Dietary_inclusion,0.08,%DM,-,-,-
NRC2019,133,-,467,vit/min,Dietary_inclusion,2.24,%DM,-,-,-
NRC2019,133,-,468,3-00-512,IngredientName,"Barley silage",-,-,-,-
NRC2019,133,-,468,3-02-266,IngredientName,"Alfalfa haylage",-,-,-,-
NRC2019,133,-,468,1-02-277,IngredientName,"Alfalfa chopped hay",-,-,-,-
NRC2019,133,-,468,4-00-528,IngredientName,"Barley, steam-rolled",-,-,-,-
NRC2019,133,-,468,5-28-242,IngredientName,"Corn gluten meal",-,-,-,-
NRC2019,133,-,468,5-26-006,IngredientName,"Blood meal",-,-,-,-
NRC2019,133,-,468,5-20-638,IngredientName,"Soybean meal",-,-,-,-
NRC2019,133,-,468,5-03-870,IngredientName,"Canola meal",-,-,-,-
NRC2019,133,-,468,5-05-070,IngredientName,Urea,-,-,-,-
NRC2019,133,-,468,4-00-668,IngredientName,"Molasses, beet",-,-,-,-
NRC2019,133,-,468,6-01-069,IngredientName,"Calcium carbonate",-,-,-,-
NRC2019,133,-,468,6-01-080,IngredientName,"Dicalcium phosphorus",-,-,-,-
NRC2019,133,-,468,6-01-082,IngredientName,Monophosphorus,-,-,-,-
NRC2019,133,-,468,vit/min,IngredientName,"Vitamin-mineral mix",-,-,-,-
NRC2019,133,-,468,3-00-512,Dietary_inclusion,30.5,%DM,-,-,-
NRC2019,133,-,468,3-02-266,Dietary_inclusion,8.1,%DM,-,-,-
NRC2019,133,-,468,1-02-277,Dietary_inclusion,8.1,%DM,-,-,-
NRC2019,133,-,468,4-00-528,Dietary_inclusion,42.5,%DM,-,-,-
NRC2019,133,-,468,5-28-242,Dietary_inclusion,2.44,%DM,-,-,-
NRC2019,133,-,468,5-26-006,Dietary_inclusion,0.81,%DM,-,-,-
NRC2019,133,-,468,5-20-638,Dietary_inclusion,2.64,%DM,-,-,-
NRC2019,133,-,468,5-03-870,Dietary_inclusion,0.18,%DM,-,-,-
NRC2019,133,-,468,5-05-070,Dietary_inclusion,0.33,%DM,-,-,-
NRC2019,133,-,468,4-00-668,Dietary_inclusion,0.2,%DM,-,-,-
NRC2019,133,-,468,6-01-069,Dietary_inclusion,0.81,%DM,-,-,-
NRC2019,133,-,468,6-01-080,Dietary_inclusion,0.41,%DM,-,-,-
NRC2019,133,-,468,6-01-082,Dietary_inclusion,0.08,%DM,-,-,-
NRC2019,133,-,468,vit/min,Dietary_inclusion,2.24,%DM,-,-,-
NRC2019,134,-,469,3-02-265,IngredientName,"Alfalfa silage",-,-,-,-
NRC2019,134,-,469,4-02-854,IngredientName,"Corn, ground shelled",-,-,-,-
NRC2019,134,-,469,CrkSoyH,IngredientName,"Roasted soybeans, cracked",-,-,-,-
NRC2019,134,-,469,1-04-560,IngredientName,"Soybean hulls",-,-,-,-
NRC2019,134,-,469,TMSalt,IngredientName,"Trace mineralized salt",-,-,-,-
NRC2019,134,-,469,6-04-288,IngredientName,"Monosodium phosphate",-,-,-,-
NRC2019,134,-,469,6-02-756,IngredientName,"Magnesium oxide",-,-,-,-
NRC2019,134,-,469,6-02-632,IngredientName,Limestone,-,-,-,-
NRC2019,134,-,469,vmix94,IngredientName,"Vitamin premixes",-,-,-,-
NRC2019,134,-,469,1-04-560,IngredientName,"Soybean hulls pellets",-,-,-,-
NRC2019,134,-,469,3-02-265,Dietary_inclusion,53,%DM,-,-,-
NRC2019,134,-,469,4-02-854,Dietary_inclusion,27.72,%DM,-,-,-
NRC2019,134,-,469,CrkSoyH,Dietary_inclusion,14.41,%DM,-,-,-
NRC2019,134,-,469,1-04-560,Dietary_inclusion,2.13,%DM,-,-,-
NRC2019,134,-,469,TMSalt,Dietary_inclusion,0.48,%DM,-,-,-
NRC2019,134,-,469,6-04-288,Dietary_inclusion,0.64,%DM,-,-,-
NRC2019,134,-,469,6-02-756,Dietary_inclusion,0.09,%DM,-,-,-
NRC2019,134,-,469,6-02-632,Dietary_inclusion,0.32,%DM,-,-,-
NRC2019,134,-,469,vmix94,Dietary_inclusion,0.11,%DM,-,-,-
NRC2019,134,-,469,1-04-560,Dietary_inclusion,1.1,%DM,-,-,-
NRC2019,134,-,470,3-02-265,IngredientName,"Alfalfa silage",-,-,-,-
NRC2019,134,-,470,5-01-614,IngredientName,"Whole linted cottonseed",-,-,-,-
NRC2019,134,-,470,1-01-599,IngredientName,"Cottonseed hulls",-,-,-,-
NRC2019,134,-,470,4-02-854,IngredientName,"Corn, ground shelled",-,-,-,-
NRC2019,134,-,470,5-20-638,IngredientName,"Soybean meal, 48% CP",-,-,-,-
NRC2019,134,-,470,CrkSoyH,IngredientName,"Roasted soybeans, cracked",-,-,-,-
NRC2019,134,-,470,1-04-560,IngredientName,"Soybean hulls",-,-,-,-
NRC2019,134,-,470,TMSalt,IngredientName,"Trace mineralized salt",-,-,-,-
NRC2019,134,-,470,6-04-288,IngredientName,"Monosodium phosphate",-,-,-,-
NRC2019,134,-,470,6-02-756,IngredientName,"Magnesium oxide",-,-,-,-
NRC2019,134,-,470,6-02-632,IngredientName,Limestone,-,-,-,-
NRC2019,134,-,470,vmix94,IngredientName,"Vitamin premixes",-,-,-,-
NRC2019,134,-,470,1-04-560,IngredientName,"Soybean hulls pellets",-,-,-,-
NRC2019,134,-,470,3-02-265,Dietary_inclusion,44.7,%DM,-,-,-
NRC2019,134,-,470,5-01-614,Dietary_inclusion,5,%DM,-,-,-
NRC2019,134,-,470,1-01-599,Dietary_inclusion,0.65,%DM,-,-,-
NRC2019,134,-,470,4-02-854,Dietary_inclusion,30.44,%DM,-,-,-
NRC2019,134,-,470,5-20-638,Dietary_inclusion,3.63,%DM,-,-,-
NRC2019,134,-,470,CrkSoyH,Dietary_inclusion,9.89,%DM,-,-,-
NRC2019,134,-,470,1-04-560,Dietary_inclusion,2.64,%DM,-,-,-
NRC2019,134,-,470,TMSalt,Dietary_inclusion,0.49,%DM,-,-,-
NRC2019,134,-,470,6-04-288,Dietary_inclusion,0.66,%DM,-,-,-
NRC2019,134,-,470,6-02-756,Dietary_inclusion,0.09,%DM,-,-,-
NRC2019,134,-,470,6-02-632,Dietary_inclusion,0.59,%DM,-,-,-
NRC2019,134,-,470,vmix94,Dietary_inclusion,0.12,%DM,-,-,-
NRC2019,134,-,470,1-04-560,Dietary_inclusion,1.1,%DM,-,-,-
NRC2019,134,-,471,3-02-265,IngredientName,"Alfalfa silage",-,-,-,-
NRC2019,134,-,471,5-01-614,IngredientName,"Whole linted cottonseed",-,-,-,-
NRC2019,134,-,471,1-01-599,IngredientName,"Cottonseed hulls",-,-,-,-
NRC2019,134,-,471,4-02-854,IngredientName,"Corn, ground shelled",-,-,-,-
NRC2019,134,-,471,5-20-638,IngredientName,"Soybean meal, 48% CP",-,-,-,-
NRC2019,134,-,471,CrkSoyH,IngredientName,"Roasted soybeans, cracked",-,-,-,-
NRC2019,134,-,471,1-04-560,IngredientName,"Soybean hulls",-,-,-,-
NRC2019,134,-,471,TMSalt,IngredientName,"Trace mineralized salt",-,-,-,-
NRC2019,134,-,471,6-04-288,IngredientName,"Monosodium phosphate",-,-,-,-
NRC2019,134,-,471,6-02-756,IngredientName,"Magnesium oxide",-,-,-,-
NRC2019,134,-,471,6-02-632,IngredientName,Limestone,-,-,-,-
NRC2019,134,-,471,vmix94,IngredientName,"Vitamin premixes",-,-,-,-
NRC2019,134,-,471,1-04-560,IngredientName,"Soybean hulls pellets",-,-,-,-
NRC2019,134,-,471,3-02-265,Dietary_inclusion,38,%DM,-,-,-
NRC2019,134,-,471,5-01-614,Dietary_inclusion,10,%DM,-,-,-
NRC2019,134,-,471,1-01-599,Dietary_inclusion,0.93,%DM,-,-,-
NRC2019,134,-,471,4-02-854,Dietary_inclusion,32.59,%DM,-,-,-
NRC2019,134,-,471,5-20-638,Dietary_inclusion,7.36,%DM,-,-,-
NRC2019,134,-,471,CrkSoyH,Dietary_inclusion,4.94,%DM,-,-,-
